CPIAUCSL,CPILFESL,PCEPI,PCEPILFE,WPSFD49207,MICH,PPIFGS,CPIENGSL,CPIFABSL
237.08564516129033,241.73651612903225,97.35138709677419,96.78096774193548,195.24193548387098,2.7870967741935484,195.58064516129033,209.36551612903227,245.96664516129033
237.1068064516129,241.7486451612903,97.35748387096774,96.78470967741936,195.2774193548387,2.7838709677419353,195.6258064516129,209.46364516129034,245.9868064516129
237.1279677419355,241.76077419354837,97.36358064516129,96.78845161290323,195.31290322580645,2.7806451612903227,195.6709677419355,209.5617741935484,246.00696774193548
237.14912903225806,241.77290322580643,97.36967741935484,96.7921935483871,195.3483870967742,2.7774193548387096,195.71612903225807,209.65990322580646,246.02712903225807
237.17029032258066,241.78503225806452,97.37577419354838,96.79593548387098,195.38387096774193,2.7741935483870965,195.76129032258066,209.75803225806453,246.04729032258064
237.19145161290322,241.79716129032258,97.38187096774193,96.79967741935485,195.41935483870967,2.770967741935484,195.80645161290323,209.85616129032258,246.06745161290323
237.21261290322582,241.80929032258064,97.38796774193548,96.80341935483871,195.4548387096774,2.767741935483871,195.85161290322583,209.95429032258065,246.0876129032258
237.23377419354838,241.8214193548387,97.39406451612903,96.80716129032258,195.49032258064514,2.764516129032258,195.8967741935484,210.05241935483872,246.10777419354838
237.25493548387098,241.83354838709676,97.40016129032259,96.81090322580646,195.5258064516129,2.761290322580645,195.94193548387096,210.1505483870968,246.12793548387097
237.27609677419355,241.84567741935484,97.40625806451612,96.81464516129033,195.56129032258065,2.758064516129032,195.98709677419356,210.24867741935483,246.14809677419353
237.29725806451614,241.8578064516129,97.41235483870967,96.8183870967742,195.59677419354838,2.7548387096774194,196.03225806451613,210.3468064516129,246.16825806451612
237.3184193548387,241.86993548387096,97.41845161290323,96.82212903225808,195.63225806451612,2.7516129032258063,196.07741935483872,210.44493548387098,246.18841935483871
237.3395806451613,241.88206451612902,97.42454838709678,96.82587096774193,195.66774193548386,2.7483870967741937,196.1225806451613,210.54306451612902,246.20858064516128
237.36074193548387,241.89419354838708,97.43064516129033,96.82961290322581,195.7032258064516,2.7451612903225806,196.1677419354839,210.6411935483871,246.22874193548387
237.38190322580647,241.90632258064514,97.43674193548388,96.83335483870968,195.73870967741934,2.741935483870968,196.21290322580646,210.73932258064517,246.24890322580646
237.40306451612904,241.91845161290323,97.44283870967742,96.83709677419355,195.77419354838707,2.738709677419355,196.25806451612905,210.8374516129032,246.26906451612902
237.42422580645163,241.93058064516129,97.44893548387097,96.84083870967743,195.80967741935484,2.735483870967742,196.30322580645162,210.93558064516128,246.2892258064516
237.4453870967742,241.94270967741934,97.45503225806452,96.8445806451613,195.84516129032258,2.732258064516129,196.3483870967742,211.03370967741935,246.3093870967742
237.4665483870968,241.9548387096774,97.46112903225807,96.84832258064516,195.88064516129032,2.729032258064516,196.39354838709679,211.13183870967742,246.32954838709676
237.48770967741936,241.96696774193546,97.46722580645162,96.85206451612903,195.91612903225806,2.7258064516129035,196.43870967741935,211.22996774193547,246.34970967741936
